tree	time	x	y	r_stem	h_stem	r_crown	r_root	xylem_resistance	root_surface_resistance	ag_resources	bg_resources	growth	psi_zero	salinity
Initial_000000001	228096000.0	5.0	5.0	0.011948565054407214	0.7662605365858525	0.2545074339920581	0.4183267090825346	33805223602610.777	34580337592049.47	0.004379080948642942	0.004212694541700215	1.6793938963137447e-05	-7847489.548281169	0.0799997340249889
Initial_000000001	231552000.0	5.0	5.0	0.012085841411272136	0.7730642266949345	0.2564093192294787	0.42149642052060954	33311270343798.156	34061560212074.953	0.004444854224407776	0.004275593387166525	1.703465968312063e-05	-7847385.48909284	0.07999973525379908
Initial_000000001	235008000.0	5.0	5.0	0.012223696089972967	0.7798095239148393	0.258316059844691	0.4246743501223424	32826859328873.95	33553064413293.85	0.004511288297539896	0.004339117808213856	1.727753547195187e-05	-7847281.907476243	0.07999973645845405
Initial_000000001	238464000.0	5.0	5.0	0.012362128229809576	0.7864975154267658	0.26022758538414476	0.42786038465171405	32351776422439.438	33054611930175.605	0.004578384465440513	0.004403268951363213	1.7522564718650554e-05	-7847178.7941484265	0.0799997376398194
Initial_000000001	241920000.0	5.0	5.0	0.012501136817678867	0.793129254779227	0.26214382535622355	0.43105441068543154	31885812785210.24	32565970672765.6	0.004646143960476992	0.0044680479014489426	1.7769745527950252e-05	-7847076.140157127	0.07999973879872221
Initial_000000001	245376000.0	5.0	5.0	0.01264072069437329	0.799705763352037	0.26406470924447306	0.43425631464285325	31428764734506.625	32086914550748.1	0.004714567949939412	0.004533455681680824	1.8019075721512277e-05	-7846973.93686614	0.07999973993595312
Initial_000000001	248832000.0	5.0	5.0	0.01278087856057055	0.8062280317389782	0.26599016652136576	0.43746598281495913	30980433608513.43	31617223303107.24	0.004783657536046812	0.004599493253724259	1.827055283922024e-05	-7846872.1759414915	0.07999974105226838
Initial_000000001	252288000.0	5.0	5.0	0.01292160898253449	0.8126970210545986	0.26792012666231585	0.44068330139256634	30540625634217.137	31156682333146.805	0.004853413755992537	0.004666161517800157	1.8524174140562926e-05	-7846770.84933834	0.07999974214839148
Initial_000000001	255744000.0	5.0	5.0	0.013062910397546153	0.8191136641701673	0.2698545191597721	0.4439081564939109	30109151798927.59	30705082548657.12	0.004923837582022368	0.0047334613128050965	1.8779936606107752e-05	-7846669.949288576	0.0799997432250151
Initial_000000001	259200000.0	5.0	5.0	0.013204781119082938	0.8254788668834225	0.27179327353728294	0.4471404341916645	29685827725291.234	30262220207036.887	0.004994929921541389	0.004801393416452204	1.903783693906678e-05	-7846569.468289072	0.07999974428280254
Initial_000000001	262656000.0	5.0	5.0	0.013347219341762495	0.8317935090263977	0.27373631936346976	0.4503800205394294	29270473549704.074	29827896765191.1	0.005066691617247084	0.004869958545432626	1.9297871566954264e-05	-7846469.39909054	0.07999974532238942
